ticket_id|alarm|started_ts|ended_ts|solved_by|src_system|site_visit|priority
T_0019815|50043656|2018-10-07 00:00:52|07/10/2018 00:40:48|team33|OP1|0|2
T_0019816|50020531|2018-11-11 05:56:39|11/11/2018 06:52:23|team90|OP1|0|3
T_0019817|50016648|2018-07-07 15:47:06|07/07/2018 16:28:17|team78|OP1|0|2
T_0019818|50022541|2018-11-22 02:43:14|22/11/2018 03:33:36|team48|OP1|1|3
T_0019819|50021851|2018-05-19 02:57:14|19-05-2018 03.44.16|team90|OP2|0|2
T_0019820|50024733|2018-03-14 07:14:33||team30|OP2|0|2
T_0019821|50036005|2018-12-24 08:35:52||team30|OP2|0|3
T_0019822|50035329|2018-02-10 17:23:30|10/02/2018 17:54:54|team33|OP1|0|2
T_0019823|50043209|2018-05-16 22:13:28|16/05/2018 23:05:12|team33|OP1|0|3
T_0019824|50021520|2018-06-01 22:41:01|01-06-2018 23.17.31|team68|OP2|0|3
T_0019825|50045150|2018-01-14 19:20:27||team34|OP2|0|1
T_0019826|50040662|2018-04-01 20:38:39|01-04-2018 21.35.43|team56|OP2|0|2
T_0019827|50012516|2018-05-16 20:50:34|16/05/2018 21:28:25|team34|OP1|0|3
T_0019828|50014962|2018-12-23 17:56:29|23-12-2018 18.53.59|team34|OP2|1|3
T_0019829|50027038|2018-06-07 03:35:46|07/06/2018 04:26:32|team30|OP1|0|3
T_0019830|50029355|2018-01-27 00:39:23|27/01/2018 01:21:22|team56|OP1|1|3
T_0019831|50008125|2018-11-23 08:33:05|23-11-2018 09.05.24|team34|OP2|0|3
T_0019832|50002072|2018-11-12 03:35:05||team28|OP2|0|3
T_0019833|50018212|2018-11-21 13:11:24|21/11/2018 14:01:19|team56|OP1|0|2
T_0019834|50043698|2018-10-06 08:48:47|06-10-2018 09.25.53|team33|OP2|0|3
T_0019835|50030805|2018-06-16 21:54:52|16/06/2018 22:25:02|team90|OP1|0|3
T_0019836|50004365|2018-02-17 15:52:04|17-02-2018 16.26.40|team68|OP2|0|2
T_0019837|50014107|2018-07-30 08:46:36|30-07-2018 09.42.47|team34|OP2|1|3
T_0019838|50014484|2018-07-07 09:11:12|07-07-2018 09.59.06|team68|OP2|1|3
T_0019839|50004259|2018-12-17 05:01:45|17-12-2018 05.53.55|team48|OP2|0|1
T_0019840|50028865|2018-09-29 07:28:18|29/09/2018 08:17:43|team56|OP1|0|3
T_0019841|50025242|2018-08-15 18:48:48|15-08-2018 19.43.15|team34|OP2|0|3
T_0019842|50044583|2018-05-05 13:23:21|05/05/2018 14:06:22|team30|OP1|0|2
T_0019843|50000321|2018-06-05 12:19:19|05-06-2018 12.55.58|team30|OP2|0|3
T_0019844|50001257|2018-05-05 22:27:31|05/05/2018 23:15:30|team68|OP1|0|3
T_0019845|50048171|2018-09-06 18:16:37|06/09/2018 19:00:47|team90|OP1|0|2
T_0019846|50006016|2018-08-26 14:26:42|26/08/2018 15:23:10|team34|OP1|0|1
T_0019847|50004151|2018-04-01 19:50:11|01-04-2018 20.40.07|team68|OP2|0|3
T_0019848|50036775|2018-11-23 06:46:56|23-11-2018 07.41.06|team68|OP2|0|3
T_0019849|50043964|2018-07-23 04:06:30|23/07/2018 04:57:16|team33|OP1|0|1
T_0019850|50026686|2018-04-20 17:47:45|20-04-2018 18.22.16|team30|OP2|0|3
T_0019851|50044393|2018-01-01 19:45:50||team68|OP2|0|2
T_0019852|50015551|2018-03-25 01:46:26|25-03-2018 02.16.59|team34|OP2|1|3
T_0019853|50026220|2018-08-01 00:59:13||team30|OP1|0|3
T_0019854|50002634|2018-08-21 00:31:29|21/08/2018 01:19:31|team30|OP1|0|3
T_0019855|50024049|2018-02-07 10:13:40|07-02-2018 11.02.01|team56|OP2|0|2
T_0019856|50014666|2018-01-06 13:25:59|06/01/2018 13:56:53|team34|OP1|0|2
T_0019857|50013237|2018-12-29 22:38:35|29-12-2018 23.25.04|team34|OP2|0|2
T_0019858|50049857|2018-03-14 00:15:01|14/03/2018 00:45:07|team56|OP1|1|3
T_0019859|50002691|2018-09-16 10:29:46||team33|OP2|0|3
T_0019860|50026940|2018-04-02 05:44:14|02/04/2018 06:29:59|team48|OP1|0|3
T_0019861|50035638|2018-06-30 06:01:15|30-06-2018 06.56.52|team56|OP2|0|3
T_0019862|50019329|2018-07-20 05:16:03|20/07/2018 05:55:59|team30|OP1|0|2
T_0019863|50018824|2018-08-16 02:38:07||team56|OP2|0|3
T_0019864|50021775|2018-06-10 12:00:36|10/06/2018 12:42:38|team33|OP1|0|3
T_0019865|50048924|2018-11-09 03:24:29|09/11/2018 04:22:00|team28|OP1|1|3
T_0019866|50009828|2018-02-07 04:50:47|07-02-2018 05.46.31|team34|OP2|0|3
T_0019867|50039694|2018-07-29 10:41:09||team48|OP2|0|2
T_0019868|50006963|2018-07-22 23:55:07|23-07-2018 00.43.22|team68|OP2|0|3
T_0019869|50000889|2018-04-05 18:50:59|05-04-2018 19.37.50|team68|OP2|0|3
T_0019870|50000804|2018-02-08 15:57:36|08-02-2018 16.46.42|team34|OP2|0|2
T_0019871|50002486|2018-11-23 00:47:25|23/11/2018 01:32:09|team34|OP1|0|2
T_0019872|50043502|2018-12-16 02:13:47|16-12-2018 02.45.49|team28|OP2|0|3
T_0019873|50006573|2018-07-25 13:31:48|25/07/2018 14:14:26|team78|OP1|0|2
T_0019874|50004200|2018-06-28 21:24:59|28-06-2018 22.20.53|team28|OP2|0|2
T_0019875|50017558|2018-11-18 20:01:44|18-11-2018 20.50.48|team30|OP2|0|3
T_0019876|50040472|2018-01-03 09:06:13|03-01-2018 09.51.47|team48|OP2|1|3
T_0019877|50041248|2018-12-30 08:43:42|30-12-2018 09.32.45|team68|OP2|0|2
T_0019878|50021589|2018-01-27 16:01:49||team30|OP1|1|3
T_0019879|50020970|2018-10-03 12:19:34|03/10/2018 13:03:41|team56|OP1|0|2
T_0019880|50019425|2018-03-03 05:38:31|03/03/2018 06:19:46|team68|OP1|0|2
T_0019881|50030038|2018-01-05 19:12:36|05/01/2018 19:59:14|team68|OP1|0|3
T_0019882|50017083|2018-05-17 01:09:03|17-05-2018 02.02.07|team33|OP2|0|3
T_0019883|50006665|2018-04-25 23:52:41||team34|OP1|0|3
T_0019884|50031049|2018-09-24 19:49:17|24/09/2018 20:44:08|team56|OP1|0|3
T_0019885|50011938|2018-01-04 01:21:49||team30|OP1|0|2
T_0019886|50002514|2018-12-22 23:14:19|23/12/2018 00:03:38|team78|OP1|1|3
T_0019887|50014838|2018-05-17 12:03:29||team48|OP2|0|3
T_0019888|50000336|2018-06-10 06:29:17||team33|OP1|0|2
T_0019889|50048793|2018-07-23 01:35:07||team78|OP1|0|3
T_0019890|50013603|2018-05-02 23:27:31|03/05/2018 00:24:17|team28|OP1|0|1
T_0019891|50026113|2018-06-20 12:18:04|20/06/2018 12:48:09|team56|OP1|0|1
T_0019892|50001149|2018-01-07 07:08:57|07-01-2018 08.06.19|team56|OP2|0|2
T_0019893|50019100|2018-11-14 09:37:02|14-11-2018 10.08.23|team56|OP2|0|2
T_0019894|50027996|2018-03-30 09:28:32|30/03/2018 10:07:44|team56|OP1|1|3
T_0019895|50013452|2018-01-21 22:39:07||team28|OP2|0|3
T_0019896|50034336|2018-10-22 14:33:26|22-10-2018 15.31.27|team56|OP2|1|3
T_0019897|50039760|2018-02-28 23:18:37|01-03-2018 00.04.51|team90|OP2|0|3
T_0019898|50039849|2018-02-21 00:00:30|21/02/2018 00:45:44|team30|OP1|0|2
T_0019899|50036027|2018-12-16 10:58:41|16-12-2018 11.56.56|team28|OP2|0|2
T_0019900|50000578|2018-07-15 09:00:25|15/07/2018 09:38:38|team34|OP1|0|2
T_0019901|50014948|2018-01-22 10:23:48||team34|OP1|0|3
T_0019902|50024554|2018-08-24 09:03:59||team28|OP1|0|2
T_0019903|50019047|2018-05-13 00:49:10||team56|OP1|0|2
T_0019904|50030369|2018-05-04 07:23:00||team78|OP1|0|3
T_0019905|50042780|2018-08-12 10:36:17|12/08/2018 11:20:44|team30|OP1|0|3
T_0019906|50010131|2018-05-26 15:53:52|26/05/2018 16:44:24|team28|OP1|0|3
T_0019907|50035407|2018-01-28 17:45:38|28-01-2018 18.18.42|team33|OP2|0|1
T_0019908|50049526|2018-09-08 19:27:13|08/09/2018 19:57:34|team78|OP1|1|3
T_0019909|50022569|2018-10-09 23:09:53|09/10/2018 23:50:28|team56|OP1|0|1
T_0019910|50033527|2018-10-19 21:35:32|19-10-2018 22.10.34|team48|OP2|0|1
T_0019911|50048407|2018-07-15 13:49:39|15-07-2018 14.45.34|team33|OP2|0|2
T_0019912|50030921|2018-01-02 21:36:31|02-01-2018 22.17.48|team30|OP2|0|3
T_0019913|50024480|2018-04-06 06:42:55|06-04-2018 07.34.42|team30|OP2|1|3
T_0019914|50012915|2018-03-22 02:58:31|22/03/2018 03:57:59|team78|OP1|0|3
T_0019915|50047455|2018-06-28 19:26:58|28/06/2018 20:02:03|team78|OP1|0|1
T_0019916|50047793|2018-02-09 05:32:02|09-02-2018 06.05.32|team28|OP2|0|3
T_0019917|50001010|2018-12-11 08:28:54|11/12/2018 09:03:45|team30|OP1|0|3
T_0019918|50020182|2018-11-27 20:08:23||team78|OP1|0|3
T_0019919|50034796|2018-03-11 02:23:57|11/03/2018 03:14:34|team90|OP1|1|3
T_0019920|50012280|2018-02-16 20:54:50||team33|OP2|0|3
T_0019921|50023758|2018-04-25 15:11:59|25/04/2018 15:47:48|team34|OP1|0|2
T_0019922|50008895|2018-01-21 11:20:48|21-01-2018 12.00.42|team33|OP2|0|2
T_0019923|50020668|2018-12-07 20:00:01|07-12-2018 20.46.54|team56|OP2|1|3
T_0019924|50029218|2018-09-26 13:39:48|26/09/2018 14:22:01|team90|OP1|0|2
T_0019925|50047679|2018-05-20 09:13:45|20/05/2018 09:45:25|team68|OP1|1|3
T_0019926|50034270|2018-02-21 16:24:44|21-02-2018 16.56.14|team48|OP2|1|3
T_0019927|50032607|2018-10-23 14:21:40|23/10/2018 15:15:22|team78|OP1|0|2
T_0019928|50017612|2018-12-27 21:15:38|27/12/2018 21:56:00|team68|OP1|0|2
T_0019929|50006946|2018-12-05 00:54:48|05-12-2018 01.42.15|team56|OP2|0|3
T_0019930|50026034|2018-09-28 04:44:53|28/09/2018 05:32:58|team78|OP1|0|2
T_0019931|50002647|2018-05-19 16:24:05|19/05/2018 17:04:56|team30|OP1|0|1
T_0019932|50030043|2018-08-24 07:50:02|24/08/2018 08:47:48|team30|OP1|1|3
T_0019933|50049212|2018-04-08 21:27:11|08-04-2018 22.23.12|team90|OP2|0|3
T_0019934|50022348|2018-10-23 19:49:21|23/10/2018 20:41:05|team90|OP1|0|1
T_0019935|50017417|2018-10-14 17:16:16|14-10-2018 18.03.43|team68|OP2|0|2
T_0019936|50047019|2018-08-24 21:04:03|24/08/2018 21:53:22|team78|OP1|0|2
T_0019937|50018756|2018-01-16 18:06:47|16-01-2018 18.39.01|team33|OP2|0|3
T_0019938|50043810|2018-01-05 21:10:25||team48|OP1|0|3
T_0019939|50028589|2018-06-22 19:39:41|22-06-2018 20.37.38|team30|OP2|1|3
T_0019940|50002000|2018-05-26 04:52:19|26/05/2018 05:33:40|team34|OP1|1|3
T_0019941|50034654|2018-07-30 08:15:47|30/07/2018 09:03:08|team48|OP1|0|2
T_0019942|50030661|2018-08-09 00:20:47|09-08-2018 01.02.21|team30|OP2|0|2
T_0019943|50002785|2018-06-10 13:46:52|10-06-2018 14.40.50|team34|OP2|0|1
T_0019944|50042001|2018-03-10 15:26:01|10/03/2018 16:04:14|team28|OP1|0|2
T_0019945|50048518|2018-03-31 15:57:46|31-03-2018 16.35.25|team78|OP2|0|2
T_0019946|50011606|2018-04-01 09:41:41|01/04/2018 10:11:44|team90|OP1|0|2
T_0019947|50025846|2018-03-09 19:24:30|09-03-2018 20.22.10|team68|OP2|0|3
T_0019948|50045881|2018-12-17 21:02:11||team48|OP1|1|3
T_0019949|50002458|2018-06-07 12:07:27|07-06-2018 12.57.26|team68|OP2|0|2
T_0019950|50031661|2018-09-30 22:22:17|30/09/2018 23:15:35|team90|OP1|0|3
T_0019951|50013223|2018-04-19 01:37:02|19-04-2018 02.24.08|team28|OP2|0|1
T_0019952|50006794|2018-12-14 01:08:36|14/12/2018 02:07:21|team48|OP1|0|3
T_0019953|50033463|2018-07-28 15:16:30|28/07/2018 15:57:28|team34|OP1|0|3
T_0019954|50033108|2018-10-01 07:13:37|01-10-2018 07.57.11|team28|OP2|0|2
T_0019955|50019495|2018-04-02 03:29:43|02-04-2018 04.27.34|team33|OP2|0|3
T_0019956|50038033|2018-01-01 02:18:36||team68|OP1|0|3
T_0019957|50025864|2018-05-16 19:39:12|16-05-2018 20.20.41|team90|OP2|0|1
T_0019958|50010837|2018-02-24 21:51:11|24-02-2018 22.48.12|team90|OP2|1|3
T_0019959|50018070|2018-07-03 02:24:08|03-07-2018 03.03.36|team78|OP2|0|2
T_0019960|50038512|2018-09-15 18:10:44||team56|OP1|0|2
T_0019961|50035310|2018-06-18 14:27:13||team78|OP1|1|3
T_0019962|50019232|2018-03-12 20:16:50||team68|OP1|0|3
T_0019963|50031820|2018-08-01 01:38:23|01-08-2018 02.13.10|team28|OP2|0|3
T_0019964|50024034|2018-01-13 09:56:27|13/01/2018 10:43:29|team68|OP1|0|3
T_0019965|50043014|2018-12-22 08:35:50|22-12-2018 09.31.36|team56|OP2|0|2
T_0019966|50018179|2018-08-29 02:53:07|29/08/2018 03:46:19|team30|OP1|0|3
T_0019967|50020700|2018-03-16 20:34:52|16-03-2018 21.28.47|team68|OP2|1|3
T_0019968|50011361|2018-05-09 08:08:30|09-05-2018 08.53.19|team34|OP2|0|3
T_0019969|50043103|2018-07-12 20:09:13|12-07-2018 21.09.00|team30|OP2|0|3
T_0019970|50032506|2018-03-27 17:21:30|27/03/2018 17:51:36|team34|OP1|0|2
T_0019971|50040675|2018-07-18 05:58:56||team56|OP2|0|3
T_0019972|50018559|2018-08-06 10:26:46|06/08/2018 10:57:13|team33|OP1|0|2
T_0019973|50027673|2018-06-08 21:13:28|08-06-2018 22.02.29|team48|OP2|0|2
T_0019974|50026502|2018-07-18 23:57:41|19-07-2018 00.30.15|team56|OP2|0|3
T_0019975|50010166|2018-05-29 01:36:36|29-05-2018 02.08.21|team56|OP2|0|3
T_0019976|50015449|2018-08-12 20:31:09|12-08-2018 21.08.57|team68|OP2|1|3
T_0019977|50049729|2018-11-07 11:31:17|07-11-2018 12.24.18|team33|OP2|0|1
T_0019978|50001820|2018-06-21 17:31:33|21-06-2018 18.24.48|team30|OP2|0|2
T_0019979|50008128|2018-05-02 10:19:10|02-05-2018 11.13.13|team33|OP2|0|1
T_0019980|50015950|2018-11-02 02:16:39|02-11-2018 03.04.17|team30|OP2|1|3
T_0019981|50017998|2018-05-24 00:13:29|24-05-2018 00.52.25|team90|OP2|1|3
T_0019982|50025324|2018-11-18 00:02:38|18/11/2018 00:59:56|team30|OP1|0|3
T_0019983|50017540|2018-10-09 00:31:44||team28|OP1|0|2
T_0019984|50011800|2018-01-20 17:41:06|20/01/2018 18:32:45|team34|OP1|0|2
T_0019985|50004106|2018-09-20 02:46:00|20/09/2018 03:27:44|team28|OP1|0|1
T_0019986|50024404|2018-11-25 21:17:47|25/11/2018 22:01:19|team28|OP1|0|3
T_0019987|50006437|2018-12-02 21:07:26|02/12/2018 21:43:35|team90|OP1|0|3
T_0019988|50031014|2018-10-05 04:02:01|05/10/2018 04:42:55|team68|OP1|1|3
T_0019989|50039316|2018-01-27 18:06:22|27-01-2018 18.51.33|team90|OP2|0|3
T_0019990|50045280|2018-03-07 06:54:31|07/03/2018 07:35:36|team90|OP1|0|2
T_0019991|50021209|2018-06-14 18:44:57|14-06-2018 19.25.20|team48|OP2|0|2
T_0019992|50008642|2018-09-01 16:24:30|01-09-2018 17.05.00|team78|OP2|0|3
T_0019993|50022936|2018-12-12 21:45:28|12-12-2018 22.18.01|team30|OP2|0|3
T_0019994|50028742|2018-12-20 05:45:16|20-12-2018 06.41.36|team90|OP2|0|2
T_0019995|50044045|2018-05-15 00:26:18|15-05-2018 01.03.31|team33|OP2|0|3
T_0019996|50008737|2018-12-21 19:59:08|21-12-2018 20.58.56|team68|OP2|0|3
T_0019997|50036662|2018-12-17 17:02:11|17/12/2018 17:41:26|team30|OP1|0|3
T_0019998|50000696|2018-05-25 16:39:09|25/05/2018 17:23:19|team68|OP1|0|2
T_0019999|50016461|2018-04-19 09:11:52|19-04-2018 10.00.30|team56|OP2|1|3
T_0020000|50005143|2018-01-06 13:14:07|06/01/2018 14:14:06|team78|OP1|0|2
T_0020001|50049965|2018-08-03 14:27:04|03/08/2018 15:07:55|team56|OP1|0|3
T_0020002|50011523|2018-01-09 11:46:02|09-01-2018 12.19.59|team90|OP2|0|2
T_0020003|50002591|2018-09-20 07:50:32|20/09/2018 08:49:51|team48|OP1|1|3
T_0020004|50039632|2018-04-23 00:52:56|23-04-2018 01.39.20|team78|OP2|0|2
T_0020005|50042662|2018-04-13 03:14:31|13/04/2018 04:11:15|team48|OP1|0|2
T_0020006|50026798|2018-10-05 00:59:02|05-10-2018 01.30.33|team90|OP2|1|3
T_0020007|50018868|2018-08-25 12:08:31|25/08/2018 12:43:46|team56|OP1|1|3
T_0020008|50044556|2018-04-27 03:30:44|27-04-2018 04.26.50|team56|OP2|0|3
T_0020009|50042351|2018-12-10 20:16:52|10-12-2018 20.59.27|team33|OP2|0|2
T_0020010|50029387|2018-08-08 03:54:08||team78|OP2|0|1
T_0020011|50014203|2018-03-15 20:47:55||team78|OP2|1|3
T_0020012|50046410|2018-05-15 23:36:34|16-05-2018 00.23.42|team90|OP2|0|1
T_0020013|50039487|2018-04-23 11:39:39|23/04/2018 12:13:46|team33|OP1|0|2
T_0020014|50041671|2018-03-10 06:36:36||team68|OP2|1|3
T_0020015|50027183|2018-08-04 20:08:19|04/08/2018 21:03:04|team30|OP1|1|3
T_0020016|50005059|2018-12-01 19:19:37|01-12-2018 20.03.53|team30|OP2|0|2
T_0020017|50015702|2018-04-19 10:09:07||team30|OP1|1|3
T_0020018|50029976|2018-12-05 12:24:22|05-12-2018 13.03.12|team33|OP2|0|3
T_0020019|50046882|2018-09-23 16:15:43|23/09/2018 16:58:14|team33|OP1|0|1
T_0020020|50004118|2018-10-31 08:37:47||team90|OP2|0|2
T_0020021|50009271|2018-06-12 02:02:41||team68|OP2|0|2
T_0020022|50043132|2018-11-16 17:14:31|16-11-2018 17.45.18|team68|OP2|0|2
T_0020023|50006368|2018-04-07 08:08:32|07/04/2018 09:03:13|team90|OP1|0|3
T_0020024|50000552|2018-09-04 21:30:59|04/09/2018 22:14:08|team78|OP1|0|2
T_0020025|50033736|2018-05-11 11:58:05|11/05/2018 12:46:25|team90|OP1|0|2
T_0020026|50032435|2018-06-16 22:59:06|16/06/2018 23:40:31|team56|OP1|1|3
T_0020027|50018713|2018-11-12 12:05:17|12-11-2018 12.40.07|team56|OP2|1|3
T_0020028|50023073|2018-11-16 09:55:48|16-11-2018 10.34.10|team34|OP2|1|3
T_0020029|50008228|2018-03-27 15:40:19|27/03/2018 16:26:51|team90|OP1|0|3
T_0020030|50020963|2018-05-15 03:13:53|15-05-2018 03.46.59|team28|OP2|1|3
T_0020031|50030657|2018-06-29 00:53:07|29-06-2018 01.35.30|team48|OP2|0|1
T_0020032|50020055|2018-05-09 00:19:33||team28|OP2|0|2
T_0020033|50017827|2018-12-21 05:15:52|21/12/2018 05:48:35|team48|OP1|0|3
T_0020034|50046610|2018-04-17 20:18:43|17/04/2018 20:53:25|team30|OP1|1|3
T_0020035|50003598|2018-08-26 09:12:09||team56|OP2|0|2
T_0020036|50045802|2018-07-07 18:46:44|07-07-2018 19.18.18|team68|OP2|0|3
T_0020037|50033998|2018-10-24 11:17:22|24-10-2018 11.49.49|team28|OP2|0|3
T_0020038|50025563|2018-04-04 03:57:42|04/04/2018 04:33:34|team78|OP1|0|2
T_0020039|50008764|2018-01-06 05:16:28|06/01/2018 06:01:50|team30|OP1|1|3
T_0020040|50036952|2018-12-08 14:44:38|08/12/2018 15:37:08|team33|OP1|0|2
T_0020041|50020572|2018-11-03 20:07:04|03-11-2018 20.43.50|team30|OP2|0|1
T_0020042|50038804|2018-12-25 23:00:37|25-12-2018 23.31.08|team68|OP2|0|2
T_0020043|50034740|2018-01-13 14:27:52|13-01-2018 15.04.11|team30|OP2|0|1
T_0020044|50020655|2018-02-05 11:07:16|05/02/2018 11:52:07|team78|OP1|1|3
T_0020045|50037835|2018-05-21 17:56:07|21-05-2018 18.26.12|team30|OP2|0|3
T_0020046|50035715|2018-03-08 00:42:29|08-03-2018 01.26.54|team34|OP2|1|3
T_0020047|50026692|2018-10-13 18:22:10|13-10-2018 19.01.03|team68|OP2|0|3
T_0020048|50011480|2018-05-11 01:10:07|11-05-2018 01.44.11|team30|OP2|1|3
T_0020049|50026151|2018-08-01 20:14:07|01-08-2018 21.00.47|team90|OP2|0|2
T_0020050|50022876|2018-10-09 05:29:11||team30|OP2|0|1
T_0020051|50000400|2018-11-25 10:32:44|25-11-2018 11.05.54|team90|OP2|0|3
T_0020052|50008922|2018-07-16 13:41:58|16-07-2018 14.37.09|team33|OP2|1|3
T_0020053|50005035|2018-08-02 17:55:36|02/08/2018 18:40:04|team78|OP1|0|3
T_0020054|50009311|2018-08-22 03:13:18|22/08/2018 03:50:04|team56|OP1|0|2
T_0020055|50032172|2018-01-24 05:40:24|24-01-2018 06.20.49|team78|OP2|0|3
T_0020056|50030598|2018-01-08 05:20:31|08/01/2018 06:16:51|team34|OP1|0|2
T_0020057|50005495|2018-03-01 13:33:23|01-03-2018 14.18.48|team34|OP2|0|3
T_0020058|50043037|2018-04-26 11:31:42|26/04/2018 12:12:18|team90|OP1|0|1
T_0020059|50042187|2018-04-29 16:29:20|29/04/2018 17:10:44|team90|OP1|1|3
T_0020060|50028407|2018-07-19 17:05:12|19/07/2018 18:05:03|team90|OP1|0|3
T_0020061|50032782|2018-03-24 18:17:05|24-03-2018 19.04.54|team68|OP2|1|3
T_0020062|50020378|2018-09-15 17:09:31|15-09-2018 17.40.26|team68|OP2|1|3
T_0020063|50014720|2018-08-04 08:19:21|04-08-2018 09.06.58|team28|OP2|0|3
T_0020064|50010083|2018-11-02 01:08:59|02/11/2018 01:52:25|team48|OP1|0|3
T_0020065|50007208|2018-05-26 03:24:50||team30|OP2|0|3
T_0020066|50032201|2018-11-28 04:50:34|28-11-2018 05.49.24|team30|OP2|0|3
T_0020067|50028185|2018-06-20 19:50:43|20/06/2018 20:42:26|team34|OP1|0|3
T_0020068|50027284|2018-09-18 12:56:25|18-09-2018 13.28.02|team30|OP2|0|2
T_0020069|50046026|2018-06-10 21:03:58|10-06-2018 21.51.10|team48|OP2|1|3
T_0020070|50044686|2018-12-27 22:22:29|27-12-2018 23.11.51|team56|OP2|0|3
T_0020071|50043468|2018-04-13 10:56:51|13/04/2018 11:52:23|team30|OP1|0|3
T_0020072|50004763|2018-02-28 15:32:03|28/02/2018 16:18:03|team30|OP1|0|2
T_0020073|50000935|2018-05-04 04:46:40|04/05/2018 05:43:57|team56|OP1|0|2
T_0020074|50004112|2018-03-04 17:46:11|04/03/2018 18:19:53|team33|OP1|0|3
T_0020075|50042630|2018-08-09 00:44:52|09-08-2018 01.36.30|team90|OP2|0|3
T_0020076|50007730|2018-06-26 13:24:53|26-06-2018 14.09.35|team56|OP2|1|3
T_0020077|50030601|2018-06-06 01:19:22|06/06/2018 02:01:04|team28|OP1|0|2
T_0020078|50016843|2018-02-18 16:02:42|18-02-2018 16.44.21|team78|OP2|0|1
T_0020079|50035385|2018-04-18 06:48:47|18-04-2018 07.26.24|team28|OP2|0|2
T_0020080|50043251|2018-03-29 10:05:26|29-03-2018 10.48.53|team90|OP2|1|3
T_0020081|50006089|2018-12-06 01:56:50|06-12-2018 02.31.03|team48|OP2|0|2
T_0020082|50015068|2018-04-25 17:53:19|25/04/2018 18:33:35|team30|OP1|0|2
T_0020083|50046959|2018-03-17 00:46:05|17-03-2018 01.40.29|team34|OP2|0|3
T_0020084|50025506|2018-11-10 14:21:04|10-11-2018 14.59.47|team90|OP2|0|2
T_0020085|50042467|2018-01-03 13:10:50|03/01/2018 13:46:40|team90|OP1|0|2
T_0020086|50006459|2018-08-02 10:01:08|02-08-2018 10.49.32|team68|OP2|1|3
T_0020087|50007198|2018-03-02 06:16:41|02-03-2018 07.04.13|team48|OP2|0|2
T_0020088|50043388|2018-06-28 06:59:11|28/06/2018 07:41:11|team90|OP1|0|3
T_0020089|50006884|2018-05-17 08:04:33|17-05-2018 08.44.04|team56|OP2|0|2
T_0020090|50010815|2018-09-01 22:00:53|01-09-2018 22.46.05|team33|OP2|0|1
T_0020091|50027619|2018-07-30 14:59:51|30-07-2018 15.36.58|team56|OP2|0|2
T_0020092|50036315|2018-03-30 10:07:35|30/03/2018 11:02:19|team56|OP1|0|3
T_0020093|50047918|2018-11-27 05:42:23|27/11/2018 06:22:20|team48|OP1|0|1
T_0020094|50048613|2018-05-29 23:28:01|30/05/2018 00:20:40|team48|OP1|0|3
T_0020095|50039235|2018-04-13 23:44:07|14-04-2018 00.24.22|team68|OP2|1|3
T_0020096|50032979|2018-01-05 22:22:00|05-01-2018 23.07.21|team68|OP2|0|2
T_0020097|50040864|2018-08-20 00:48:07|20-08-2018 01.38.32|team90|OP2|0|3
T_0020098|50015513|2018-08-27 19:17:28|27/08/2018 19:48:37|team48|OP1|0|1
T_0020099|50028632|2018-04-16 05:43:48|16/04/2018 06:22:23|team33|OP1|0|2
T_0020100|50020359|2018-10-05 16:56:02|05/10/2018 17:40:29|team28|OP1|1|3
T_0020101|50046795|2018-12-19 09:40:52|19-12-2018 10.22.32|team34|OP2|0|2
T_0020102|50014263|2018-03-19 06:50:52|19/03/2018 07:39:32|team34|OP1|0|2
T_0020103|50009204|2018-02-21 09:50:25|21-02-2018 10.34.27|team56|OP2|0|3
T_0020104|50028468|2018-10-14 01:51:06||team28|OP2|0|2
T_0020105|50045764|2018-07-08 19:00:10||team78|OP1|0|2
T_0020106|50020639|2018-03-16 01:54:31|16/03/2018 02:50:18|team34|OP1|0|3
T_0020107|50007054|2018-08-13 06:46:53|13/08/2018 07:41:26|team90|OP1|0|2
T_0020108|50040705|2018-04-16 02:05:20||team33|OP2|0|2
T_0020109|50019156|2018-08-27 07:44:48|27-08-2018 08.39.51|team78|OP2|0|3
T_0020110|50034139|2018-03-20 13:29:02|20/03/2018 14:22:41|team90|OP1|1|3
T_0020111|50042769|2018-06-09 23:57:50|10-06-2018 00.37.07|team68|OP2|0|3
T_0020112|50019852|2018-11-29 08:18:33|29-11-2018 08.56.52|team90|OP2|0|2
T_0020113|50029344|2018-09-30 23:03:21||team30|OP2|0|2
T_0020114|50016209|2018-11-01 13:11:14|01/11/2018 13:53:00|team68|OP1|0|3
T_0020115|50029468|2018-07-02 13:14:52|02/07/2018 13:57:25|team78|OP1|0|2
T_0020116|50037542|2018-12-28 10:50:25||team34|OP2|0|1
T_0020117|50047494|2018-02-26 18:14:49|26/02/2018 19:11:03|team33|OP1|0|2
T_0020118|50048960|2018-12-08 05:01:10|08-12-2018 05.47.21|team33|OP2|1|3
T_0020119|50040349|2018-03-28 13:41:45|28/03/2018 14:14:16|team30|OP1|0|3
T_0020120|50037977|2018-05-16 15:12:50||team78|OP2|0|1
T_0020121|50021002|2018-01-28 19:18:39|28/01/2018 20:18:29|team56|OP1|0|1
T_0020122|50022346|2018-02-21 14:15:47|21-02-2018 15.05.39|team34|OP2|1|3
T_0020123|50035164|2018-11-29 23:30:02|30-11-2018 00.21.10|team34|OP2|1|3
